Date,Open,High,Low,Close,SMA7,SMA20,SMA50,EMA10,EMA20,EMA50,EMA100,RSI30,RSI21,RSI14,RSI7,"MACD(10,30,9)","Signal(10,30,9)","Histogram(10,30,9)","MACD(5,13,9)","Signal(5,13,9)","Histogram(5,13,9)","MACD(12,26,9)","Signal(12,26,9)","Histogram(12,26,9)"
2004-05-21T03:45:00.000Z,81.2750015258789,82.5,79.0250015258789,80.7874984741211,84.63571493966239,83.62062568664551,88.0182502746582,81.86032445646931,82.89746844539252,86.34157025725179,104.37484626440462,60.48,59,60.7,44.83,3.956268913568451,4.540131823209308,-0.5838629096408576,-1.5268768884489106,0.04018089551844334,-1.5670577839673538,2.711835178654127,3.494171865964058,-0.7823366873099311
2004-05-24T03:45:00.000Z,80.75,89.98750305175781,80.75,89.5875015258789,84.53928702218192,84.03000068664551,88.40525024414063,81.24253846908924,83.47628082908095,86.8825869902318,105.02598806756926,58.18,57.15,65.5,44.62,4.18685021620756,4.469475501808959,-0.2826252856013989,-1.1168080065720432,-0.19121688489965397,-0.9255911216723892,2.8480181376460223,3.364941120300451,-0.5169229826544286
2004-05-25T03:45:00.000Z,87.75,87.75,83,86,83.16964394705636,83.95187568664551,88.61400024414063,80.87571301545867,83.90949232401408,87.39797579555129,105.64255278115236,58.62,55.66,56.96,41.88,3.9549860494157087,4.3665776113303085,-0.4115915619145998,0.5635555452896028,-0.040262398861802606,0.6038179441514054,2.873398107292786,3.266632517698918,-0.39323441040613183
2004-05-26T03:45:00.000Z,88.75,90,86,86.7249984741211,82.1232158115932,83.95062561035157,88.8920002746582,80.25740128067002,84.10620719545284,87.88825131438767,106.23492787691544,57.79,56.65,57.34,41.41,3.8293660180515445,4.259135292674555,-0.42976927462301084,2.711213025149135,0.510032685940385,2.20118033920875,2.701990169328326,3.1537040480247995,-0.4517138786964736
2004-05-27T03:45:00.000Z,87.5,89.36250305175781,86.44999694824219,86.98750305175781,80.94285910470145,83.82937583923339,89.15650024414063,80.19696523904962,84.12466394367236,88.36126094708786,106.8941371050257,55.06,56.65,56.3,44.06,3.559265633233082,4.1191613607862605,-0.5598957275531786,2.4260062833690483,0.8932274054261177,1.5327788779429308,2.62465345610282,3.0478939296404035,-0.42324047353758365
2004-05-28T03:45:00.000Z,87.5,87.5,82.5,83.1500015258789,79.83392987932477,83.76500053405762,89.39375015258788,81.47706302317837,84.2746956583933,88.77258398736367,107.56455023165886,55.76,59.61,56.53,39.3,2.879695589124978,3.871268206454004,-0.9915726173290258,2.235602422358852,1.1617024088126646,1.0739000135461874,2.7804478514395186,2.9944047140002263,-0.21395686256070778
2004-05-31T03:45:00.000Z,79.125,81.2249984741211,77.69999694824219,79.2125015258789,79.02321515764508,83.89250030517579,89.6820001220703,83.68350666473827,84.4104386383789,89.11728657609451,108.24955916213499,56.74,58.99,59.21,48.41,2.4650722346712683,3.5900290120974567,-1.1249567774261884,1.8489140957875634,1.2991447462076444,0.549769349579919,2.6265209776840663,2.9208279667369945,-0.2943069890529282
2004-06-01T03:45:00.000Z,82.4625015258789,84.75,79.38749694824219,80.11250305175781,79.12500108991351,84.42437515258788,90.06725006103515,84.16832335735333,84.92849195606864,89.48425567013477,108.93570638459735,57.34,56.95,57.91,66.12,2.3152867144929843,3.3350805525765623,-1.019793838083578,1.5875248569950458,1.3568207683651248,0.23070408862992098,2.5428003752086283,2.845222448431321,-0.30242207322269277
2004-06-02T03:45:00.000Z,82.125,82.125,79.7750015258789,80,80.14285823277065,84.8806251525879,90.48899993896484,84.64908274692546,85.33887396518189,89.94369650457035,109.58366271798559,58.65,57.8,55.1,74.89,2.2951834046406105,3.127101122989372,-0.8319177183487616,1.8982774416376458,1.465112103019629,0.43316533861801676,2.360480362510714,2.7482740312472,-0.387793668736486
2004-06-03T03:45:00.000Z,82,83.3499984741211,78.30000305175781,78.67500305175781,82.0875015258789,85.2431251525879,91.015,84.87879469732466,85.5208859684979,90.58512029073457,110.19972894781199,58.82,60.11,52.85,55.72,2.5197357904034448,3.0056280564721867,-0.4858922660687419,1.804504383595031,1.5329905591347095,0.27151382446032146,1.8975743500002125,2.5781340949978024,-0.68055974499759
2004-06-04T03:45:00.000Z,81.23750305175781,81.25,77.25,78.4625015258789,83.18392944335938,85.72687492370605,91.5675,85.11219538401492,85.79032525474773,91.20139020293155,110.8035958463547,60.56,56.87,54.52,56.55,2.6957744076683383,2.943657326711417,-0.2478829190430787,1.2745142270646568,1.481295292720699,-0.20678106565604226,1.608003264984859,2.384107928995214,-0.7761046640103548
2004-06-07T03:45:00.000Z,80,80,78.25,79.2249984741211,84.37678636823382,86.37562484741211,92.13574996948242,85.81452321857968,86.32815142096223,91.81604156752248,111.37520777353471,61.36,57.53,54.52,54.25,3.1595951097362303,2.9868448833163797,0.1727502264198506,0.5919248082607282,1.303421195828705,-0.7114963875679767,1.496424985811231,2.2065713403584173,-0.7101463545471862
2004-06-08T03:45:00.000Z,78.4000015258789,79.2249984741211,76.61250305175781,77.4749984741211,85.33214351109096,86.83312492370605,92.59925003051758,86.21642836536135,86.52308938087059,92.23109882079136,111.98460947893966,62.32,56.34,59.48,54.84,3.6461605724951056,3.1187080211521248,0.5274525513429809,0.44035232026215,1.130807420715394,-0.690455100453244,1.4747162409662167,2.0602003204799773,-0.5854840795137606
2004-06-09T03:45:00.000Z,77.5,81.2249984741211,77.375,79.92500305175781,86.57321493966239,87.42000007629395,93.09800003051758,86.17253202149949,86.77922387087138,92.63036939543174,112.58862717345092,61.55,52.55,58.46,61.43,4.184016890750954,3.3317697950718905,0.8522470956790631,0.332770311869524,0.97119999894622,-0.638429687076696,1.6223836852065716,1.972636993425296,-0.35025330821872447
2004-06-10T03:45:00.000Z,81.25,91.25,80,87.23750305175781,87.86607142857143,87.82937507629394,93.54824996948243,85.83207220881918,86.90620284047961,93.01496275247364,113.24518891491104,61.09,53.61,55.18,58.09,4.4454371530132875,3.55450326666017,0.8909338863531175,1.0459251542949914,0.9861450300159743,0.05978012427901713,1.742523200023257,1.9266142347448882,-0.18409103472163135
2004-06-11T03:45:00.000Z,91.26249694824219,102,91.26249694824219,93.61250305175781,87.97857121058873,87.68937492370605,93.88474990844726,85.80805852507791,86.67108828424345,93.44819950727859,113.8647396536396,61.7,55.09,56.63,51.1,4.534730231718328,3.7505486596718014,0.7841815720465264,1.286970452645349,1.0463101145418492,0.24066033810349974,2.062090688129473,1.953709525421805,0.10838116270766784
2004-06-14T03:45:00.000Z,93.38749694824219,93.75,85.75,86.3499984741211,86.8874991280692,87.28999977111816,94.06674987792968,85.78841096565323,86.57146082860122,93.81150546879232,114.50766568569547,61.75,56.01,60.5,45.84,4.671583066779235,3.934755541093288,0.7368275256859467,0.9848543060037969,1.0340189528342387,-0.04916464683044186,2.4036368319377033,2.0436949867249847,0.35994184521271855
2004-06-15T03:45:00.000Z,88,89.25,85.7125015258789,86.8125,86.59464263916016,87.3375,94.4799998474121,86.5268814217383,86.64084580223518,94.3291914091629,115.11073159085961,61.75,57.98,55.24,50.78,4.730328332507867,4.093870099376204,0.6364582331316626,0.9748422027077055,1.0221836028089322,-0.04734140010122667,2.7854336551403236,2.1920427204080526,0.593390934732271
2004-06-16T03:45:00.000Z,87.5,87.8499984741211,85.5,85.9124984741211,86.43571363176618,87.41375007629395,95.04724990844727,87.01972171810549,86.80243206162982,95.14667421867642,115.74022193354526,64.2,58.23,56.36,50.78,4.7198039953381965,4.219056878568603,0.5007471167695936,1.510795472291278,1.1199059767054014,0.3908894955858766,2.984015724402269,2.350437321206896,0.6335784031953731
2004-06-17T03:45:00.000Z,85.625,86.92500305175781,85.625,86.1624984741211,86.40535627092633,87.64875030517578,95.79887496948243,87.06159049663177,87.16529596545153,96.25832430915496,116.34536611410392,63.39,60.83,54.44,64.02,5.1402554088788435,4.403296584630651,0.7369588242481928,1.1617785086108654,1.128280483086494,0.03349802552437131,3.065708049614315,2.49349146688838,0.5722165827259351
2004-06-18T03:45:00.000Z,86.36250305175781,93.25,86.36250305175781,88.9749984741211,86.93214198521206,87.88562545776367,96.523125,87.29584649253891,87.52098220930176,97.28250766958026,116.92629936168974,63.26,62,48.49,61.18,5.307928943272628,4.584223056359046,0.7237058869135824,1.066541557693725,1.1159326980079403,-0.04939114031421532,3.1775391838971956,2.630301010290143,0.5472381736070524
2004-06-21T03:45:00.000Z,90,92,86.80000305175781,88.0250015258789,86.96964263916016,88.13562545776367,97.1502749633789,88.04887440298639,88.13565042499884,98.1864288057954,117.5420162906159,63.14,63.4,50.37,52.4,5.359339725394889,4.7392463901662145,0.6200933352286748,0.7518092307802107,1.0431080045623944,-0.2912987737821837,3.234927559233327,2.75122632007878,0.4837012391545472
2004-06-22T03:45:00.000Z,88,88.25,85.5,85.9749984741211,86.85892813546317,88.50500030517578,97.85667495727539,88.10816996607977,88.8286835725343,99.17303948873295,118.1560358304405,63,62.23,52.99,56.44,5.322627227851768,4.855922557703325,0.4667046701484434,-0.1638388340185486,0.8017186368462058,-0.9655574708647544,3.2430246902319197,2.849585994109408,0.3934386961225118
2004-06-23T03:45:00.000Z,86.875,87.5,82.82499694824219,84.30000305175781,87.19821384974888,89.06562538146973,98.60742492675782,88.30895752240689,89.62476132753103,100.12752801655685,118.77264894605446,63.03,61.53,54.59,65.91,5.217429366355702,4.9282239194338,0.2892054469219021,-0.4530739741883707,0.5507601146392905,-1.0038340888276611,3.5414708790173535,2.987962971090997,0.5535079079263565
2004-06-24T03:45:00.000Z,84.98750305175781,86.5,83.2750015258789,85.69999694824219,88.21785627092633,89.66687507629395,99.39117492675781,88.27323852774342,90.262879005694,101.04360546891768,119.38175493169106,61.76,62.45,57.96,52.66,5.081574403243195,4.958894016195679,0.12268038704751572,-0.2777280456559055,0.38506248258025133,-0.6627905282361568,3.6711196908427155,3.1245943150413407,0.5465253758013748
2004-06-25T03:45:00.000Z,85,87.5,85,85.69999694824219,88.5999995640346,90.17312507629394,100.1613249206543,87.57583152269916,90.79260452403193,101.95199335809998,119.98003703642398,60.29,62.51,58.38,55.51,4.788951582274919,4.924905529411527,-0.13595394713660802,0.03331352979789415,0.3147126920237799,-0.28139916222588574,3.7208887634598256,3.2438532047250375,0.4770355587347881
2004-06-28T03:45:00.000Z,87.19999694824219,91.25,87.19999694824219,89.8499984741211,89.10178593226841,90.73125038146972,100.94197494506835,87.2211348822084,91.37069009810106,102.84534648793705,120.56647197076614,60.97,62.51,62.68,50.82,4.357777677387347,4.811479959006691,-0.45370228161934456,0.6427988383294689,0.3803299212849177,0.2624689170445512,3.7085043420629376,3.3367834321926173,0.37172090987032025
2004-06-29T03:45:00.000Z,91.25,91.4749984741211,88.125,89.23750305175781,88.85357230050224,91.08562545776367,101.63212493896485,87.2354745493992,91.90086246971049,103.68896027934913,121.1267894179145,62.94,66.2,64.53,38.23,4.083679258266045,4.665919818858562,-0.5822405605925169,1.0152283031167997,0.5073095976512941,0.5079187054655055,3.646567780090308,3.3987403017721554,0.24782747831815266
2004-06-30T03:45:00.000Z,89,90.25,87,87.25,88.16785757882255,91.47062530517579,102.33637481689453,87.43584309057732,92.38054223449997,104.50311858009003,121.71190255917872,66.23,64.9,66.71,43.51,4.145630972462882,4.561862049579426,-0.41623107711654406,1.7654146396548924,0.7589306060520138,1.0064840336028786,3.5604738945157663,3.4310870203208776,0.1293868741948887
2004-07-01T03:45:00.000Z,88.48750305175781,88.9625015258789,87.5250015258789,88.3499984741211,87.93571472167969,92.16125030517578,103.07562484741212,88.01341762897377,93.20739535502378,105.27603555835626,122.34879557780884,66.23,64.69,64.63,50.47,4.742660643008776,4.598021768265296,0.14463887474347992,2.3838347062645227,1.0839114260945155,1.2999232801700071,3.364697052958931,3.4178090268484884,-0.05311197388955735
2004-07-02T03:45:00.000Z,89.5,93,89.5,91.4375,87.78571537562779,92.75687522888184,103.75852493286133,88.5382510647747,93.87930979247315,105.95128917358079,122.93867085247089,66.59,64.5,63.39,54.52,5.143992318787184,4.707215878369674,0.4367764404175105,2.9617971918153216,1.4594885792386767,1.502308612576645,3.0702600816901082,3.3482992378168124,-0.27803915612670416
2004-07-05T03:45:00.000Z,91,91.625,87.75,88.375,87.34285845075335,93.19187507629394,104.40177490234375,89.52675059374677,94.4753276168321,106.6433954206608,123.53013271909894,61.35,64.27,64.89,62.39,5.4582781722555325,4.857428337146845,0.6008498351086873,2.986737212184977,1.7649383058279366,1.2217989063570402,2.877379027130843,3.2541151956796184,-0.37673616854877556
2004-07-06T03:45:00.000Z,88.13749694824219,90,88.13749694824219,89.2125015258789,87.66250174386161,93.7743751525879,105.14302490234375,90.59688657199665,95.00386798912227,107.38041912965448,124.14230845385379,61.36,64.32,65,63.33,5.109878043520567,4.907918278421589,0.2019597650989775,2.7635249756255007,1.9646556397874495,0.7988693358380512,2.910849543264959,3.1854620651966865,-0.27461252193172747
2004-07-07T03:45:00.000Z,90,90.75,87.5,88.11250305175781,87.90357317243304,94.30875015258789,105.8979248046875,91.79517992254272,95.47016642119434,108.14814765959221,124.73825290133703,61.38,62.2,65,72.01,4.784740014651874,4.883282625667646,-0.09854261101577233,2.7019989089456544,2.1121242936190905,0.5898746153265639,3.310738901277091,3.210517432412767,0.1002214688643237
2004-07-08T03:45:00.000Z,87.5,90.0374984741211,83.73750305175781,84.4375,88.74107251848493,94.9006248474121,106.65092468261719,92.61878301812443,95.89681694757985,108.83890645522554,125.28021815416096,62.56,59.78,70.91,75.22,4.482687449965127,4.803163590527142,-0.32047614056201557,2.5524596748439876,2.20019136986407,0.3522683049799178,3.586313311101108,3.2856766081504354,0.3006367029506727
2004-07-09T03:45:00.000Z,78.7750015258789,86.25,78.0625,85.625,90.30892944335938,95.62124977111816,107.48332473754883,93.20173100541857,96.17807233105997,109.51414552547482,125.81145142178046,60.95,60.91,68.5,78.72,4.389530648841657,4.720437002190045,-0.33090635334838847,2.345462985126659,2.229245692916588,0.11621729221007104,3.8072182228047495,3.3899849310812984,0.41723329172345114
2004-07-12T03:45:00.000Z,86.25,88.2125015258789,85,87.30000305175781,91.96071515764508,96.21812477111817,108.33207473754882,93.8673259229348,96.30992258524473,110.2415319754562,126.39909600851269,64,64.09,68.11,72.88,4.108381127863851,4.598025827324806,-0.4896446994609551,2.9012047345678695,2.3636375012468442,0.5375672333210253,3.5799248340637035,3.4279729116777795,0.15195192238592403
2004-07-13T03:45:00.000Z,88.76249694824219,90.25,88,88.3375015258789,93.25,96.77687454223633,109.14332473754882,94.42553939149211,96.51612028894725,110.93255044903665,127.0512427068087,68.78,69.02,67.73,69.39,4.3493965748077414,4.548299976821393,-0.1989034020136513,2.9282373084581224,2.4765574626891,0.4516798457690223,3.362046011587168,3.414787531659657,-0.05274152007248922
2004-07-14T03:45:00.000Z,89.98750305175781,92.5,88.875,90.61250305175781,94.31964220319476,97.4199993133545,109.99107482910156,94.88225950212991,96.96220378030867,111.70872518058485,127.65804992695543,72.61,69.02,67.29,72.57,5.440328215551872,4.726705624567488,0.7136225909843841,2.78043509789741,2.537332989730762,0.243102108166648,3.1550237394994696,3.3628347732276196,-0.20781103372815002
2004-07-15T03:45:00.000Z,91.75,91.94999694824219,90.5625,90.9000015258789,95.2124993460519,98.20437431335449,110.80897491455079,96.00593959265174,97.85151799663716,112.48514800974696,128.2059102640106,71.39,69.54,67.38,72.81,7.187312920352028,5.218827083724396,1.9684858366276314,2.542147321036495,2.5382958559919087,0.003851465044586444,3.086501745818225,3.3075681677457407,-0.22106642192751558
2004-07-16T03:45:00.000Z,93.7249984741211,95.5,92.5250015258789,93.9749984741211,96.0749991280692,98.97437438964843,111.56662490844727,96.77985911185,98.65613562093436,113.12425990037269,128.7284665205788,69.2,61.15,63.18,72.81,8.308907334534666,5.83684313388645,2.472064200648216,2.2611187189713746,2.4828604285878018,-0.22174170961642714,2.889950428094565,3.2240446198155057,-0.3340941917209408
2004-07-19T03:45:00.000Z,95.25,97.19999694824219,93.75,95.4124984741211,96.49821363176618,99.61937446594239,112.25912506103515,97.39033871846677,99.4388846094168,113.73115190833909,129.18572475431424,70.58,61.16,58.58,83.51,8.83031606909826,6.435537720928812,2.3947783481694476,2.002381564004736,2.386764655671189,-0.3843830916664528,3.046042900287688,3.188444275909942,-0.1424013756222542
2004-07-20T03:45:00.000Z,96,98.25,94.7750015258789,97.1875,97.30535670689174,99.96874961853027,112.90277511596679,97.86936831981443,99.72089574431796,114.27483227352984,129.64308666453977,70.65,61.19,60.76,76.68,9.479191724670613,7.044268521677172,2.434923202993441,1.5496567392385998,2.219343072384671,-0.6696863331460712,3.7847649206591853,3.307708404859791,0.47705651579939445
2004-07-21T03:45:00.000Z,99.76249694824219,99.76249694824219,95.5,96.32499694824219,97.74464198521206,100.22999954223633,113.49792510986327,98.2385743572807,99.97723886144206,114.77170158416884,130.04817417818285,70.63,63.06,66.45,75.55,9.88429321530775,7.612273460403288,2.272019754904462,0.9719258567187694,1.9698596292514907,-0.9979337725327213,4.984008377054948,3.642968399298822,1.3410399777561262
2004-07-22T03:45:00.000Z,97.5,97.5,95.51249694824219,95.82499694824219,98.28928484235492,100.53562469482422,114.14892517089844,98.54974210109188,100.21154944606663,115.32477211027987,130.4716260779651,70.97,60.52,74.03,74.41,10.075479609254046,8.10491469017344,1.9705649190806067,0.7693209733629374,1.72975189807378,-0.9604309247108427,5.777543631402551,4.069883445719568,1.7076601856829834
2004-07-23T03:45:00.000Z,97.5,97.5,95.7750015258789,96.86250305175781,98.88928549630302,100.9474998474121,114.80017517089844,98.60433416891537,100.57830664167933,115.83703582941564,130.92184148775712,71.22,65.21,74.03,72.97,10.188082172407448,8.52154818662024,1.6665339857872077,1.1359597506415753,1.610993468587339,-0.47503371794576377,6.170483592729724,4.490003475121599,1.6804801176081252
2004-07-26T03:45:00.000Z,97,97.375,96.125,96.9375,99.32321384974888,101.23999977111816,115.48217498779297,98.41490977456712,100.78156329731739,116.43019104773207,131.38913183992946,70.77,71.88,74.77,73.21,10.216343173370987,8.86050718397039,1.3558359894005978,2.2628040359160764,1.7413555820530866,0.5214484538629898,6.64833739092883,4.921670258283045,1.726667132645785
2004-07-27T03:45:00.000Z,96.9375,96.9375,96.9375,96.9375,99.75357055664062,101.74374961853027,116.23467498779297,98.42583499266784,101.37498554978642,117.14126198703669,131.8397431752271,70.81,76.67,60.28,59.56,10.074145955066001,9.103234938189512,0.9709110168764887,2.798962482934087,1.9528769622292868,0.8460855207048001,6.960321223726922,5.3294004513718205,1.6309207723551014
2004-07-28T03:45:00.000Z,100.5,103,99,101.0625,100.02678462437221,102.65562477111817,116.99767486572266,98.93022807549954,102.68927293092655,117.84503578740718,132.31197598363846,70.51,74.87,60.3,47.47,9.857987284608555,9.25418540747332,0.6038018771352345,3.081578038850779,2.178617177553585,0.9029608612971938,7.1234392864705285,5.688208218391562,1.4352310680789664
2004-07-29T03:45:00.000Z,101.5,101.9625015258789,99,100.26249694824219,99.52678462437221,103.77718734741211,117.6804248046875,100.27018716209196,104.67065184473154,118.52562249959679,132.81733297945672,68.3,71.65,60.35,55.02,9.549045410642691,9.313157408107195,0.23588800253549635,2.243950169120552,2.1916837758669785,0.05226639325357363,7.227494929391469,5.996065560591544,1.2314293687999252
2004-07-30T03:45:00.000Z,102.25,102.25,100,100.13749694824219,99.27142769949776,104.8828125,118.4179248046875,101.36651732384938,106.3567802404714,119.25549992895543,133.2974352966952,68.95,73.42,63.55,70.03,8.99910417334199,9.250346761154153,-0.2512425878121629,1.6608312732674904,2.085513275347081,-0.4246820020795905,7.2685358547769425,6.250559619428623,1.0179762353483195
2004-08-02T03:45:00.000Z,99.8125,100.75,99.75,100.0250015258789,99.42321341378349,105.8925624847412,119.16032501220702,102.36805962860404,107.68780085024235,119.96146100327948,133.78303078238872,70,73.52,59.27,82.66,8.602238336018559,9.120725076127034,-0.5184867401084752,1.253295467553741,1.919069713788413,-0.6657742462346719,7.187943578600013,6.438036411262901,0.7499071673371116
2004-08-03T03:45:00.000Z,100.25,100.6875,99.5374984741211,99.9000015258789,100.31964220319476,107.05856246948242,119.88307510375977,102.37386724629039,109.17896279028623,120.59679610524952,134.28410925989556,70.85,73.47,66.91,82.66,8.413115532938406,8.979203167489308,-0.566087634550902,1.2702609372623783,1.7893079584832061,-0.5190470212208278,7.050266414945483,6.560482411999418,0.48978400294606494
2004-08-04T03:45:00.000Z,95,100.17500305175781,95,99.94999694824219,101.23392813546317,108.23918724060059,120.59622497558594,102.38089110589597,110.54406128152013,121.18349018414905,134.69472104232258,69.26,73.92,76.08,83.71,8.347972870143636,8.852957108020174,-0.5049842378765383,0.9623243088222182,1.6239112285510084,-0.6615869197287902,6.843109271096623,6.617007783818859,0.2261014872777638
2004-08-05T03:45:00.000Z,99.75,100.69999694824219,98.25,98.8499984741211,102.22321428571429,109.41606254577637,121.38772491455079,102.3911836320967,111.77677002154276,121.90276483953475,135.0667562329488,69.43,74.26,81.66,53.95,8.06001359078006,8.69436840457215,-0.6343548137920916,1.5595823011721706,1.6110454430752408,-0.05146314190307022,6.465814064648924,6.586769039984872,-0.12095497533594735
2004-08-06T03:45:00.000Z,98.2750015258789,99.9000015258789,97.5,97.5625,102.73035757882255,110.68393745422364,122.22572494506836,102.69505933535184,112.96064874740216,122.64187210072947,135.53068175540895,70.61,73.55,78.99,54.01,7.7796699123536115,8.511428706128443,-0.7317587937748318,3.3813698259859706,1.9651103196573867,1.4162595063285839,6.184675723735481,6.506350376734994,-0.3216746529995129
2004-08-09T03:45:00.000Z,97.51249694824219,98.75,95.32499694824219,98.4749984741211,103.42321450369698,112.0424373626709,123.11762496948242,102.6982306427204,114.08177726373961,123.40719088974805,135.99185651914775,70.33,73.62,74.22,54.13,7.709029180441604,8.350948800991075,-0.641919620549471,5.845897176855686,2.741267691097047,3.1046294857586396,6.040511325098649,6.413182566407725,-0.37267124130907625
2004-08-10T03:45:00.000Z,101.2249984741211,101.375,98.375,101.19999694824219,103.98928615025112,113.33656234741211,124.0061248779297,103.48264269826981,115.06041734994967,124.17161453707105,136.53993853201501,71.97,73.13,76.48,61.91,7.541072506891766,8.188973542171214,-0.6479010352794479,6.762726935430223,3.545559539963682,3.2171673954665407,5.9799775674927815,6.326541566624736,-0.3465639991319547
2004-08-11T03:45:00.000Z,101.5625,109,100.5,106.30000305175781,104.39821515764508,114.4990623474121,124.81527496337891,105.60852639890399,115.95466302597754,124.857335583488,137.10414769416727,72.4,69.65,76.6,53.17,7.659838314065496,8.08314649655007,-0.4233081824845737,6.575546780179266,4.151556988006799,2.423989792172467,5.769075330835605,6.21504831946691,-0.4459729886313051
2004-08-12T03:45:00.000Z,106.30000305175781,106.30000305175781,106.30000305175781,106.30000305175781,103.88571493966239,115.39468727111816,125.50317504882813,108.86038551289943,116.74112383549195,125.47842074979116,137.59876861650972,68.6,70.6,76.54,69.28,7.752678698945857,8.017052937029227,-0.26437423808337,6.729275811958132,4.667100752797066,2.062175059161066,5.561627313597583,6.084364118293045,-0.5227368046954615
2004-08-13T03:45:00.000Z,110,111.75,105,106.875,103.9874997820173,116.20443725585938,126.19107513427734,111.31758814691771,117.28911230321481,126.07514963506283,138.17963448781026,68.35,72.11,77.13,82.57,7.413149025976253,7.896272154818632,-0.4831231288423794,6.528583215745968,5.039397245386846,1.489185970359122,5.495659248357853,5.9666231443060065,-0.47096389594815324
2004-08-16T03:45:00.000Z,104.75,106.07499694824219,101.7874984741211,102.4000015258789,105.17321450369698,117.04068717956542,126.84697509765626,112.95666241894475,117.89014908139636,126.60828095011705,138.7930575914319,66.96,73.31,77.58,88.49,7.044909596543803,7.725999643163666,-0.6810900466198628,6.098256074973136,5.251169011304104,0.847087063669032,5.365392098827542,5.846376935210314,-0.48098483638277223
2004-08-17T03:45:00.000Z,104,105.86250305175781,102,102.4124984741211,108.18660736083984,118.19256210327148,127.64197494506836,114.84545129199172,118.60894440697766,127.21775988919028,139.3646307326056,66.07,70.8,76.43,84.01,6.562533277539259,7.493306370038785,-0.9307730924995257,5.699103341686808,5.340755877380645,0.3583474643061626,5.43053469407846,5.7632084869839435,-0.33267379290548327
2004-08-18T03:45:00.000Z,103.375,104.4749984741211,102,102.4375,111.03839329310826,119.41981201171875,128.4434750366211,116.42127777494635,119.40404461993849,127.81657334654587,139.88463804483123,67.41,71.06,76.52,75.84,6.04009804761111,7.20266470555325,-1.1625666579421399,5.29963048275313,5.332530798455142,-0.032900315702011795,5.482107654469843,5.706988320481123,-0.22488066601128054
2004-08-19T03:45:00.000Z,103.5,104.375,103.125,104.0625,113.59482138497489,120.58606185913087,129.30962493896484,117.70604600709389,120.00961150834837,128.51964871010043,140.3831104621056,66.72,72.77,75.71,79.3,5.795769675192744,6.921285699481149,-1.1255160242884044,4.747568349898032,5.21553830874372,-0.46796995884568826,5.242660254445099,5.614122707273919,-0.37146245282881996
2004-08-20T03:45:00.000Z,102.75,104.2249984741211,102.4000015258789,102.7125015258789,116.3494644165039,121.68581199645996,130.1190249633789,118.88812794090707,120.58560115008491,129.14760371051622,140.91997946517654,68.48,72.32,69.89,79.49,5.483591065303386,6.633746772645596,-1.1501557073422095,4.223648405756521,5.01716032814628,-0.7935119223897598,4.980755584058102,5.487449282630755,-0.5066936985726533
2004-08-23T03:45:00.000Z,97.61250305175781,109.75,97.61250305175781,107.01249694824219,119.32089233398438,122.95331192016602,130.99142501831054,119.9507407096413,121.29768675483874,129.82152137961208,141.4152768048203,70.71,74.66,71.41,79.37,5.482379618052207,6.403473341726918,-0.9210937236747112,3.6779022426656667,4.7493087110501575,-1.0714064683844908,4.638627540150964,5.317684934134797,-0.6790573939838334
2004-08-24T03:45:00.000Z,109.94999694824219,116.4375,108.5,115.17500305175781,121.67446463448661,123.9958122253418,131.75042495727538,120.75196933860566,121.92290735454532,130.41528500772472,141.86685550612492,71.02,75.26,73.78,80.42,5.839431048949152,6.290664883171365,-0.4512338342222133,2.8637664656683626,4.3722002619737985,-1.508433796305436,4.265864677017987,5.107320882711435,-0.841456205693448
2004-08-25T03:45:00.000Z,149.83749389648438,149.83749389648438,122.375,123.4937515258789,122.9648208618164,124.77331237792968,132.38492477416992,121.42433799490321,122.76120247349488,131.06174417983294,142.27063078965153,71.09,69.26,75.59,81.24,6.105801885100718,6.2536922835572355,-0.14789039845651786,2.472651566645524,3.9922905229081436,-1.5196389562626194,4.079160296605679,4.901688765490284,-0.8225284688846051
2004-08-26T03:45:00.000Z,124,124.625,121.9124984741211,122.375,123.14178466796875,125.17400016784669,132.8410498046875,121.93127681871698,123.59418388784952,131.65932295912413,142.65363816117838,72.25,68.88,71.43,78.51,6.251255558899743,6.253204938625737,-0.0019493797259944046,2.4814123165786697,3.690114881642249,-1.2087025650635792,3.847506646323552,4.690852341656937,-0.8433456953333849
2004-08-27T03:45:00.000Z,122.80000305175781,122.80000305175781,119.81999969482422,120.3324966430664,123.4249986921038,125.49437522888184,133.30719970703126,122.03377244196517,124.0883093481213,132.20925127904817,143.0377245946552,72.32,66.73,71.84,78.72,6.516529419972883,6.305869834895167,0.21065958507771665,2.657779138239846,3.483647732961768,-0.8258685947219222,3.8275782535540515,4.51819752403636,-0.6906192704823084
2004-08-30T03:45:00.000Z,121.23750305175781,123.75,120.625,123.34500122070312,124.01321302141461,125.90775070190429,133.86094985961915,122.31854081144806,124.51799475339695,132.82928080820162,143.33217561695318,70.61,65.34,74.53,76.53,6.657206179794784,6.37613710387509,0.2810690759196941,2.4043802783540116,3.2677942420402166,-0.863413963686205,4.05552568908854,4.425663157046796,-0.37013746795825586
